,Date,Open,High,Low,Close,Adj. Close,Change,Volume
140,2025-07-25,400,410,400,400,400,-,20
141,2025-07-24,400,410,400,400,400,-,29
142,2025-07-21,400,400,400,400,400,-,1110
143,2025-07-18,400,400,400,400,400,-,10
144,2025-07-16,400,400,400,400,400,-,10
145,2025-07-15,400,400,400,400,400,-,100
146,2025-07-11,400,400,400,400,400,-,50
147,2025-07-09,400,400,400,400,400,-,50
148,2025-07-08,400,400,400,400,400,-,10
149,2025-07-04,400,400,400,400,400,-,180
150,2025-07-03,400,400,400,400,400,-,10
151,2025-07-02,400,400,400,400,400,-,200
152,2025-06-24,400,400,400,400,400,-,10
153,2025-06-19,400,400,400,400,400,-,10
154,2025-06-16,400,400,400,400,400,-,20
155,2025-06-12,400,400,400,400,400,-,10
156,2025-06-10,400,400,400,400,400,-,10
157,2025-06-09,400,400,400,400,400,-,10
158,2025-06-06,400,400,400,400,400,-,10
159,2025-06-05,400,400,400,400,400,-,10
160,2025-06-03,400,400,400,400,400,-,2
161,2025-06-02,400,400,400,400,400,-,40
162,2025-05-30,400,400,400,400,400,-,100
163,2025-05-29,400,400,400,400,400,-,50
164,2025-05-28,400,400,400,400,400,-,10
165,2025-05-27,400,400,400,400,400,-,10
166,2025-05-26,400,400,400,400,400,-,10
167,2025-05-23,400,400,400,400,400,-,90
168,2025-05-22,400,400,400,400,400,-,50
169,2025-05-21,400,400,400,400,400,-,10
170,2025-05-19,400,400,400,400,400,-,10
171,2025-05-16,400,400,400,400,400,-,10
172,2025-05-15,400,400,400,400,400,-,10
173,2025-05-13,400,400,400,400,400,-,30
174,2025-05-09,400,400,400,400,400,-,20
175,2025-05-06,400,400,400,400,400,-,60
176,2025-04-29,400,400,400,400,400,-,40
177,2025-04-28,400,400,400,400,400,-,20
178,2025-04-25,400,400,400,400,400,-,20
179,2025-04-23,400,400,400,400,400,-,29
180,2025-04-22,400,400,400,400,400,-,28
181,2025-04-11,400,400,390,400,400,-,20
182,2025-04-03,400,400,400,400,400,-,60
183,2025-03-28,400,400,400,400,400,-,10
184,2025-03-27,400,400,400,400,400,-,10
185,2025-03-18,400,400,400,400,400,-,60
186,2025-03-17,400,400,400,400,400,-,50
187,2025-03-11,400,400,400,400,400,-,10
188,2025-03-10,400,400,400,400,400,-,10
189,2025-03-06,400,400,400,400,400,-,10
190,2025-03-05,400,400,400,400,400,-,10
191,2025-02-21,400,400,400,400,400,-,10
192,2025-02-20,400,400,400,400,400,-,10
193,2025-02-19,400,400,400,400,400,-,20
194,2025-02-18,400,400,400,400,400,-,30
195,2025-02-12,400,400,400,400,400,-,10
196,2025-02-10,400,400,400,400,400,-,40
197,2025-02-06,400,400,400,400,400,-,20
198,2025-02-05,400,400,400,400,400,-,70
199,2025-01-30,400,400,400,400,400,-,10
200,2025-01-20,400,400,400,400,400,-,20
201,2025-01-13,400,400,400,400,400,-,20
202,2025-01-10,400,400,400,400,400,-,10
203,2025-01-09,400,400,400,400,400,-,10
204,2025-01-08,400,400,400,400,400,-,10
205,2024-12-24,400,400,400,400,400,-,20
206,2024-12-23,400,400,400,400,400,-,500
207,2024-12-17,400,400,400,400,400,-,10
208,2024-12-05,400,400,400,400,400,-,130
209,2024-12-02,400,400,400,400,400,-,10
210,2024-11-20,400,400,400,400,400,-,20
211,2024-11-18,400,400,400,400,400,-,20
212,2024-11-15,400,400,400,400,400,-,10
213,2024-11-12,400,400,400,400,400,-,30
214,2024-11-04,400,400,400,400,400,-,10
215,2024-11-01,400,400,400,400,400,-,20
216,2024-10-28,400,400,400,400,400,-,20
217,2024-10-17,400,400,400,400,400,-,10
218,2024-10-11,400,400,400,400,400,-,10
219,2024-09-30,400,400,400,400,400,-,60
220,2024-09-26,400,400,400,400,400,-,20
221,2024-09-24,400,400,400,400,400,-,10
222,2024-09-23,400,400,400,400,400,-,10
223,2024-08-29,400,400,400,400,400,-,10
224,2024-08-14,400,400,400,400,400,-,20
225,2024-08-12,400,400,400,400,400,-,60
226,2024-07-19,400,400,400,400,400,-,10
227,2024-07-17,400,400,400,400,400,-,10
228,2024-07-10,400,400,400,400,400,-,10
229,2024-07-08,400,400,400,400,400,-,80
230,2024-07-04,400,400,400,400,400,-,20
231,2024-06-25,400,400,400,400,400,-,10
232,2024-06-18,400,400,400,400,400,-,10
233,2024-06-11,400,400,400,400,400,-,400
234,2024-05-31,400,400,400,400,400,-,10
235,2024-05-29,400,400,400,400,400,-,10
236,2024-04-30,400,400,360,400,400,-,20
237,2024-04-29,400,400,400,400,400,-,50
238,2024-04-18,400,400,400,400,400,-,20
239,2024-04-12,400,400,400,400,400,-,3670
240,2024-02-23,400,400,400,400,400,-,10
241,2024-02-21,400,400,400,400,400,-,10
